startYear,runtimeMinutes,numVotes
2011.0,120.0,2354
2011.0,141.0,2337
2011.0,96.0,2334
2011.0,128.0,2331
2011.0,140.0,2318
2011.0,92.0,2318
2011.0,140.0,2316
2011.0,115.0,2316
2011.0,95.0,2313
2011.0,99.0,2303
2011.0,129.0,2299
2011.0,105.0,2298
2011.0,100.0,2295
2011.0,148.0,2282
2011.0,88.0,2282
2011.0,87.0,2277
2011.0,90.0,2269
2011.0,86.0,2260
2011.0,93.0,2258
2011.0,95.0,2230
2011.0,83.0,2230
2011.0,79.0,2227
2011.0,81.0,2223
2011.0,94.0,2220
2011.0,96.0,2219
2011.0,60.0,2212
2011.0,136.0,2211
2011.0,111.0,2210
2011.0,93.0,2207
2011.0,108.0,2198
2011.0,104.0,2192
2011.0,112.0,2160
2011.0,91.0,2157
2011.0,90.0,2152
2011.0,89.0,2151
2011.0,133.0,2142
2011.0,101.0,2107
2011.0,82.0,2098
2011.0,100.0,2097
2011.0,98.0,2089
2011.0,95.0,2085
2011.0,87.0,2078
2011.0,82.0,2078
2011.0,101.0,2078
2011.0,91.0,2073
2011.0,83.0,2064
2011.0,93.0,2046
2011.0,89.0,2030
2011.0,95.0,2029
2011.0,123.0,2029
2011.0,128.0,2012
2011.0,90.0,1996
2011.0,111.0,1995
2011.0,94.0,1992
2011.0,78.0,1985
2011.0,106.0,1982
2011.0,97.0,1980
2011.0,87.0,1978
2011.0,132.0,1977
2011.0,80.0,1970
2011.0,94.0,1966
2011.0,101.0,1946
2011.0,100.0,1943
2011.0,104.0,1911
2011.0,88.0,1910
2011.0,76.0,1905
2011.0,110.0,1904
2011.0,95.0,1898
2011.0,108.0,1892
2011.0,83.0,1890
2011.0,107.0,1889
2011.0,110.0,1881
2011.0,102.0,1875
2011.0,100.0,1875
2011.0,114.0,1867
2011.0,102.0,1863
2011.0,108.0,1852
2011.0,113.0,1851
2011.0,143.0,1848
2011.0,87.0,1848
2011.0,130.0,1848
2011.0,105.0,1841
2011.0,110.0,1822
2011.0,83.0,1818
2011.0,109.0,1812
2011.0,94.0,1812
2011.0,95.0,1811
2011.0,79.0,1806
2011.0,130.0,1805
2011.0,101.0,1803
2011.0,95.0,1800
2011.0,91.0,1790
2011.0,97.0,1787
2011.0,90.0,1781
2011.0,88.0,1774
2011.0,92.0,1767
2011.0,135.0,1761
2011.0,87.0,1752
2011.0,121.0,1742
2011.0,85.0,1742
2011.0,105.0,1728
2011.0,93.0,1727
2011.0,80.0,1709
2011.0,109.0,1706
2011.0,78.0,1706
2011.0,93.0,1705
2011.0,157.0,1687
2011.0,82.0,1678
2011.0,99.0,1676
2011.0,86.0,1665
2011.0,90.0,1663
2011.0,110.0,1659
2011.0,88.0,1658
2011.0,90.0,1652
2011.0,84.0,1650
2011.0,81.0,1648
2011.0,105.0,1644
2011.0,123.0,1642
2011.0,131.0,1637
2011.0,81.0,1633
2011.0,103.0,1621
2011.0,110.0,1621
2011.0,105.0,1611
2011.0,99.0,1611
2011.0,102.0,1610
2011.0,87.0,1607
2011.0,89.0,1607
2011.0,99.0,1605
2011.0,143.0,1602
2011.0,90.0,1596
2011.0,98.0,1596
2011.0,90.0,1591
2011.0,109.0,1584
2011.0,113.0,1584
2011.0,93.0,1579
2011.0,87.0,1577
2011.0,108.0,1576
2011.0,87.0,1574
2011.0,99.0,1572
2011.0,135.0,1571
2011.0,102.0,1570
2011.0,93.0,1567
2011.0,99.0,1567
2011.0,150.0,1561
2011.0,110.0,1556
2011.0,115.0,1550
2011.0,107.0,1549
2011.0,86.0,1547
2011.0,138.0,1547
2011.0,118.0,1546
2011.0,100.0,1546
2011.0,84.0,1544
2011.0,105.0,1543
2011.0,82.0,1542
2011.0,80.0,1542
2011.0,87.0,1534
2011.0,81.0,1530
2011.0,83.0,1528
2011.0,86.0,1525
2011.0,110.0,1522
2011.0,105.0,1518
2011.0,90.0,1513
2011.0,83.0,1512
2011.0,87.0,1511
2011.0,93.0,1506
2011.0,109.0,1497
2011.0,87.0,1496
2011.0,121.0,1489
2011.0,92.0,1487
2011.0,91.0,1483
2011.0,86.0,1481
2011.0,160.0,1471
2011.0,140.0,1471
2011.0,100.0,1464
2011.0,86.0,1462
2011.0,89.0,1460
2011.0,85.0,1458
2011.0,83.0,1448
2011.0,114.0,1444
2011.0,95.0,1440
2011.0,155.0,1435
2011.0,98.0,1435
2011.0,131.0,1427
2011.0,128.0,1424
2011.0,87.0,1422
2011.0,98.0,1420
2011.0,83.0,1418
2011.0,115.0,1413
2011.0,108.0,1413
2011.0,149.0,1412
2011.0,110.0,1411
2011.0,95.0,1400
2011.0,122.0,1386
2011.0,120.0,1385
2011.0,93.0,1383
2011.0,100.0,1378
2011.0,109.0,1374
2011.0,105.0,1369
2011.0,115.0,1364
2011.0,84.0,1356
2011.0,104.0,1354
2011.0,82.0,1352
2011.0,78.0,1348
2011.0,89.0,1343
2011.0,98.0,1341
2011.0,98.0,1338
2011.0,92.0,1333
2011.0,119.0,1331
2011.0,83.0,1329
2011.0,105.0,1319
2011.0,88.0,1314
2011.0,73.0,1314
2011.0,110.0,1310
2011.0,94.0,1304
2011.0,92.0,1304
2011.0,84.0,1303
2011.0,94.0,1301
2011.0,100.0,1286
2011.0,75.0,1283
2011.0,95.0,1280
2011.0,106.0,1267
2011.0,80.0,1265
2011.0,93.0,1264
2011.0,85.0,1257
2011.0,135.0,1252
2011.0,103.0,1250
2011.0,110.0,1245
2011.0,84.0,1244
2011.0,90.0,1233
2011.0,90.0,1233
2011.0,115.0,1232
2011.0,101.0,1232
2011.0,99.0,1226
2011.0,80.0,1225
2011.0,106.0,1223
2011.0,116.0,1217
2011.0,107.0,1216
2011.0,126.0,1214
2011.0,95.0,1213
2011.0,90.0,1210
2011.0,114.0,1207
2011.0,100.0,1204
2011.0,96.0,1204
2011.0,83.0,1192
2011.0,123.0,1190
2011.0,140.0,1186
2011.0,90.0,1185
2011.0,99.0,1182
2011.0,91.0,1178
2011.0,85.0,1178
2011.0,113.0,1177
2011.0,97.0,1176
2011.0,90.0,1175
2011.0,88.0,1165
2011.0,107.0,1163
2011.0,100.0,1161
2011.0,129.0,1159
2011.0,90.0,1158
2011.0,116.0,1155
2011.0,126.0,1150
2011.0,94.0,1149
2011.0,88.0,1148
2011.0,85.0,1145
2011.0,99.0,1137
2011.0,85.0,1133
2011.0,102.0,1122
2011.0,98.0,1121
2011.0,91.0,1121
2011.0,99.0,1119
2011.0,79.0,1118
2011.0,124.0,1110
2011.0,89.0,1110
2011.0,93.0,1106
2011.0,81.0,1103
2011.0,97.0,1099
2011.0,87.0,1099
2011.0,80.0,1095
2011.0,100.0,1095
2011.0,91.0,1095
2011.0,90.0,1094
2011.0,97.0,1092
2011.0,95.0,1091
2011.0,102.0,1090
2011.0,115.0,1084
2011.0,122.0,1083
2011.0,100.0,1082
2011.0,105.0,1072
2011.0,96.0,1066
2011.0,75.0,1066
2011.0,108.0,1065
2011.0,99.0,1062
2011.0,109.0,1060
2011.0,110.0,1057
2011.0,92.0,1054
2011.0,89.0,1054
2011.0,127.0,1050
2011.0,86.0,1048
2011.0,93.0,1048
2011.0,80.0,1045
2011.0,101.0,1045
2011.0,95.0,1044
2011.0,98.0,1040
2011.0,94.0,1039
2011.0,132.0,1038
2011.0,89.0,1037
2011.0,106.0,1025
2011.0,90.0,1023
2011.0,90.0,1021
2011.0,110.0,1017
2011.0,106.0,1015
2011.0,102.0,1007
2011.0,110.0,1005
2011.0,85.0,1003
2011.0,110.0,1002
2011.0,93.0,1000
2011.0,90.0,995
2011.0,145.0,981
2011.0,110.0,978
2011.0,99.0,976
2011.0,86.0,975
2011.0,125.0,974
2011.0,123.0,971
2011.0,131.0,970
2011.0,97.0,967
2011.0,102.0,963
2011.0,97.0,961
2011.0,160.0,959
2011.0,95.0,958
2011.0,100.0,958
2011.0,124.0,956
2011.0,92.0,956
2011.0,111.0,955
2011.0,109.0,954
2011.0,90.0,953
2011.0,92.0,951
2011.0,93.0,948
2011.0,88.0,943
2011.0,110.0,941
2011.0,94.0,941
2011.0,130.0,934
2011.0,115.0,933
2011.0,110.0,932
2011.0,105.0,930
2011.0,81.0,930
2011.0,125.0,927
2011.0,90.0,925
2011.0,85.0,923
2011.0,93.0,923
2011.0,156.0,921
2011.0,79.0,921
2011.0,96.0,917
2011.0,99.0,917
2011.0,110.0,913
2011.0,96.0,911
2011.0,98.0,909
2011.0,97.0,906
2011.0,75.0,905
2011.0,82.0,904
2011.0,128.0,902
2011.0,79.0,899
2011.0,90.0,898
2011.0,116.0,896
2011.0,171.0,890
2011.0,86.0,890
2011.0,108.0,887
2011.0,102.0,882
2011.0,135.0,879
2011.0,95.0,879
2011.0,91.0,875
2011.0,140.0,872
2011.0,113.0,872
2011.0,95.0,871
2011.0,98.0,870
2011.0,95.0,869
2011.0,117.0,869
2011.0,105.0,868
2011.0,98.0,867
2011.0,104.0,866
2011.0,122.0,866
2011.0,101.0,863
2011.0,97.0,863
2011.0,89.0,857
2011.0,105.0,856
2011.0,91.0,856
2011.0,108.0,856
2011.0,126.0,855
2011.0,91.0,854
2011.0,95.0,850
2011.0,172.0,849
2011.0,110.0,848
2011.0,90.0,848
2011.0,80.0,848
2011.0,81.0,845
2011.0,88.0,844
2011.0,89.0,842
2011.0,142.0,839
2011.0,88.0,835
2012.0,164.0,1391674
2012.0,165.0,1215549
2012.0,143.0,1186733
2012.0,142.0,796492
2012.0,169.0,720604
2012.0,122.0,622273
2012.0,143.0,593254
2012.0,124.0,539813
2012.0,106.0,539521
2012.0,127.0,537487
2012.0,120.0,535824
2012.0,136.0,527023
2012.0,113.0,501697
2012.0,109.0,478923
2012.0,103.0,423620
2012.0,101.0,346091
2012.0,93.0,339988
2012.0,172.0,326954
2012.0,106.0,312368
2012.0,138.0,303726
2012.0,94.0,292423
2012.0,158.0,286634
2012.0,130.0,285220
2012.0,103.0,278052
2012.0,92.0,273678
2012.0,135.0,269219
2012.0,127.0,259370
2012.0,112.0,257279
2012.0,157.0,251722
2012.0,83.0,251633
2012.0,115.0,243616
2012.0,132.0,242339
2012.0,95.0,235055
2012.0,113.0,230277
2012.0,84.0,229627
2012.0,150.0,229142
2012.0,118.0,228821
2012.0,140.0,227310
2012.0,131.0,225632
2012.0,110.0,223965
2012.0,115.0,215576
2012.0,116.0,214451
2012.0,109.0,211800
2012.0,91.0,205138
2012.0,110.0,199053
2012.0,115.0,193023
2012.0,113.0,192545
2012.0,114.0,178317
2012.0,88.0,178168
2012.0,88.0,176193
2012.0,104.0,174009
2012.0,99.0,172683
2012.0,103.0,167677
2012.0,95.0,165673
2012.0,130.0,157052
2012.0,93.0,147509
2012.0,97.0,145586
2012.0,105.0,143084
2012.0,88.0,138574
2012.0,102.0,137710
2012.0,138.0,131850
2012.0,94.0,126812
2012.0,95.0,125436
2012.0,97.0,124259
2012.0,110.0,124170
2012.0,134.0,119081
2012.0,85.0,118817
2012.0,131.0,115968
2012.0,102.0,115952
2012.0,86.0,112056
2012.0,109.0,111841
2012.0,91.0,105428
2012.0,101.0,102197
2012.0,96.0,98142
2012.0,94.0,96582
2012.0,101.0,94582
2012.0,104.0,91115
2012.0,86.0,90367
2012.0,87.0,89681
2012.0,95.0,89647
2012.0,124.0,88627
2012.0,93.0,87783
2012.0,92.0,87442
2012.0,127.0,85125
2012.0,129.0,84843
2012.0,94.0,83732
2012.0,116.0,83330
2012.0,105.0,81916
2012.0,110.0,79683
2012.0,106.0,79659
2012.0,112.0,79488
2012.0,97.0,79023
2012.0,93.0,77514
2012.0,102.0,70471
2012.0,115.0,70147
2012.0,123.0,70034
2012.0,93.0,69714
2012.0,321.0,69368
2012.0,98.0,69197
2012.0,151.0,69179
2012.0,98.0,68411
2012.0,109.0,66452
2012.0,101.0,66437
2012.0,110.0,65996
2012.0,106.0,65746
2012.0,110.0,63850
2012.0,95.0,62731
2012.0,86.0,60761
2012.0,86.0,60226
2012.0,89.0,59318
2012.0,120.0,59013
2012.0,88.0,58545
2012.0,95.0,58284
2012.0,95.0,56956
2012.0,111.0,56214
2012.0,114.0,55376
2012.0,162.0,54781
2012.0,92.0,53746
2012.0,116.0,53195
2012.0,122.0,52041
2012.0,97.0,51523
2012.0,99.0,51369
2012.0,95.0,50616
2012.0,176.0,48442
2012.0,107.0,46848
2012.0,92.0,44917
2012.0,108.0,44724
2012.0,125.0,44616
2012.0,87.0,43209
2012.0,105.0,42843
2012.0,82.0,42370
2012.0,88.0,42034
2012.0,109.0,41961
2012.0,118.0,41834
2012.0,96.0,41382
2012.0,122.0,41103
2012.0,137.0,41077
2012.0,95.0,39783
2012.0,114.0,39663
2012.0,94.0,39557
2012.0,100.0,38726
2012.0,91.0,38508
2012.0,118.0,38331
2012.0,124.0,37928
2012.0,83.0,37183
2012.0,115.0,36986
2012.0,111.0,36533
2012.0,95.0,36528
2012.0,91.0,36502
2012.0,106.0,36393
2012.0,140.0,36379
2012.0,126.0,35633
2012.0,106.0,34711
2012.0,99.0,34473
2012.0,97.0,34155
2012.0,107.0,34007
2012.0,95.0,33771
2012.0,83.0,33574
2012.0,93.0,33087
2012.0,89.0,32626
2012.0,93.0,32584
2012.0,100.0,32460
2012.0,117.0,31849
2012.0,125.0,31840
2012.0,103.0,31383
2012.0,101.0,30985
2012.0,80.0,30885
2012.0,134.0,30445
2012.0,125.0,29702
2012.0,135.0,29482
2012.0,116.0,29032
2012.0,90.0,28774
2012.0,92.0,28612
2012.0,92.0,27638
2012.0,105.0,27429
2012.0,100.0,27386
2012.0,105.0,27354
2012.0,132.0,26536
2012.0,99.0,25496
2012.0,112.0,25362
2012.0,101.0,25165
2012.0,88.0,24907
2012.0,112.0,24726
2012.0,105.0,23742
2012.0,97.0,23705
2012.0,84.0,23467
2012.0,89.0,22331
2012.0,89.0,22214
2012.0,101.0,21748
2012.0,90.0,21648
2012.0,118.0,21497
2012.0,165.0,21438
2012.0,95.0,20970
2012.0,103.0,20488
2012.0,174.0,20429
2012.0,102.0,20211
2012.0,94.0,19647
2012.0,109.0,19515
2012.0,108.0,19220
2012.0,145.0,19196
2012.0,84.0,19193
2012.0,81.0,19030
2012.0,140.0,19008
2012.0,114.0,18236
2012.0,83.0,18145
2012.0,112.0,18123
2012.0,94.0,18075
2012.0,104.0,18072
2012.0,134.0,18048
2012.0,94.0,18018
2012.0,90.0,17737
2012.0,107.0,17614
2012.0,90.0,17529
2012.0,88.0,17439
2012.0,100.0,17194
2012.0,102.0,17083
2012.0,129.0,16990
2012.0,86.0,16766
2012.0,98.0,16538
2012.0,109.0,16265
2012.0,80.0,16031
2012.0,102.0,15813
2012.0,94.0,15777
2012.0,81.0,15646
2012.0,168.0,15633
2012.0,109.0,15435
2012.0,94.0,15085
2012.0,84.0,15071
2012.0,85.0,14999
2012.0,103.0,14790
2012.0,88.0,14729
2012.0,93.0,14682
2012.0,127.0,14668
2012.0,90.0,14088
2012.0,103.0,13980
2012.0,109.0,13777
2012.0,101.0,13763
2012.0,86.0,13749
2012.0,120.0,13726
2012.0,109.0,13414
2012.0,100.0,13355
2012.0,96.0,13331
2012.0,115.0,13191
2012.0,129.0,13096
2012.0,105.0,13005
2012.0,98.0,13005
2012.0,146.0,12990
2012.0,92.0,12966
2012.0,86.0,12954
2012.0,120.0,12648
2012.0,91.0,12592
2012.0,130.0,12533
2012.0,105.0,12344
2012.0,146.0,12292
2012.0,116.0,12274
2012.0,103.0,12183
2012.0,110.0,12022
2012.0,145.0,11748
2012.0,104.0,11557
2012.0,101.0,11476
2012.0,128.0,11415
2012.0,93.0,11406
2012.0,105.0,11332
2012.0,89.0,11272
2012.0,81.0,11136
2012.0,108.0,11047
2012.0,85.0,11042
2012.0,92.0,11015
2012.0,111.0,10763
2012.0,94.0,10739
2012.0,152.0,10639
2012.0,94.0,10581
2012.0,188.0,10541
2012.0,89.0,10487
2012.0,88.0,10285
2012.0,89.0,10214
2012.0,104.0,10089
2012.0,82.0,9901
2012.0,129.0,9828
2012.0,104.0,9766
2012.0,121.0,9720
2012.0,75.0,9705
2012.0,90.0,9674
2012.0,88.0,9617
2012.0,114.0,9497
2012.0,113.0,9445
2012.0,151.0,9356
2012.0,84.0,9310
2012.0,98.0,9209
2012.0,62.0,9143
2012.0,109.0,9137
2012.0,90.0,9075
2012.0,120.0,9062
2012.0,96.0,9045
2012.0,93.0,9023
2012.0,96.0,8997
2012.0,76.0,8985
2012.0,95.0,8929
2012.0,92.0,8855
2012.0,89.0,8818
2012.0,133.0,8706
2012.0,90.0,8655
2012.0,107.0,8561
2012.0,94.0,8561
2012.0,98.0,8499
2012.0,106.0,8496
2012.0,85.0,8431
2012.0,91.0,8327
2012.0,96.0,8281
2012.0,86.0,8229
2012.0,95.0,8155
2012.0,96.0,8153
2012.0,141.0,8124
2012.0,95.0,8078
2012.0,135.0,8066
2012.0,113.0,7979
2012.0,87.0,7976
2012.0,98.0,7722
2012.0,120.0,7705
2012.0,94.0,7698
2012.0,91.0,7651
2012.0,83.0,7616
2012.0,118.0,7588
2012.0,101.0,7568
2012.0,100.0,7563
2012.0,109.0,7547
2012.0,105.0,7506
2012.0,104.0,7447
2012.0,109.0,7402
2012.0,155.0,7375
2012.0,80.0,7303
2012.0,82.0,7157
2012.0,75.0,7150
2012.0,119.0,7127
2012.0,110.0,7038
2012.0,85.0,7038
2012.0,122.0,7017
2012.0,111.0,6936
2012.0,94.0,6918
2012.0,92.0,6874
2012.0,105.0,6820
2012.0,90.0,6809
2012.0,94.0,6775
2012.0,90.0,6721
2012.0,96.0,6705
2012.0,96.0,6703
2012.0,99.0,6699
2012.0,90.0,6658
2012.0,157.0,6630
2012.0,93.0,6609
2012.0,112.0,6596
2012.0,97.0,6548
2012.0,79.0,6484
2012.0,111.0,6397
2012.0,84.0,6358
2012.0,87.0,6290
2012.0,103.0,6275
2012.0,87.0,6242
2012.0,93.0,6214
2012.0,98.0,6129
2012.0,90.0,6094
2012.0,120.0,6094
2012.0,107.0,6051
2012.0,118.0,6029
2012.0,83.0,6023
2012.0,110.0,6013
2012.0,107.0,5940
2012.0,98.0,5932
2012.0,121.0,5920
2012.0,97.0,5852
2012.0,102.0,5776
2012.0,86.0,5742
2012.0,77.0,5705
2012.0,122.0,5697
2012.0,131.0,5693
2012.0,127.0,5684
2012.0,140.0,5677
2012.0,141.0,5664
2012.0,116.0,5649
2012.0,103.0,5598
2012.0,106.0,5584
2012.0,88.0,5573
2012.0,99.0,5531
2012.0,95.0,5496
2012.0,108.0,5489
2012.0,95.0,5489
2012.0,98.0,5477
2012.0,96.0,5374
2012.0,85.0,5345
2012.0,91.0,5338
2012.0,153.0,5280
2012.0,76.0,5267
2012.0,131.0,5199
2012.0,125.0,5045
2012.0,112.0,5040
2012.0,108.0,5007
2012.0,96.0,5006
2012.0,101.0,4989
2012.0,103.0,4970
2012.0,97.0,4937
2012.0,89.0,4918
2012.0,83.0,4907
2012.0,90.0,4893
2012.0,91.0,4848
2012.0,111.0,4818
2012.0,101.0,4813
2012.0,134.0,4811
2012.0,110.0,4811
2012.0,94.0,4784
2012.0,129.0,4784
2012.0,90.0,4768
2012.0,97.0,4748
2012.0,105.0,4742
2012.0,114.0,4738
2012.0,101.0,4723
2012.0,150.0,4719
2012.0,116.0,4673
2012.0,86.0,4662
2012.0,140.0,4604
2012.0,98.0,4603
2012.0,116.0,4600
2012.0,105.0,4594
2012.0,98.0,4590
2012.0,83.0,4589
2012.0,96.0,4577
2012.0,89.0,4572
2012.0,95.0,4569
2012.0,104.0,4560
2012.0,110.0,4551
2012.0,101.0,4540
2012.0,86.0,4512
2012.0,115.0,4507
2012.0,98.0,4506
2012.0,121.0,4505
2012.0,165.0,4446
2012.0,103.0,4437
2012.0,92.0,4424
2012.0,105.0,4394
2012.0,96.0,4380
2012.0,98.0,4372
2012.0,89.0,4371
2012.0,82.0,4359
2012.0,86.0,4340
2012.0,97.0,4335
2012.0,91.0,4312
2012.0,94.0,4308
2012.0,88.0,4302
2012.0,95.0,4300
2012.0,78.0,4289
2012.0,95.0,4269
2012.0,94.0,4230
2012.0,145.0,4213
2012.0,105.0,4174
2012.0,140.0,4174
2012.0,102.0,4124
2012.0,112.0,4104
2012.0,92.0,4070
2012.0,106.0,4051
2012.0,155.0,4035
2012.0,94.0,4024
2012.0,85.0,3953
2012.0,160.0,3912
2012.0,104.0,3906
2012.0,132.0,3888
2012.0,82.0,3879
2012.0,122.0,3852
2012.0,90.0,3832
2012.0,78.0,3826
2012.0,115.0,3825
2012.0,56.0,3812
2012.0,102.0,3812
2012.0,101.0,3802
2012.0,130.0,3785
2012.0,90.0,3763
2012.0,102.0,3744
2012.0,97.0,3725
2012.0,75.0,3706
2012.0,149.0,3700
2012.0,102.0,3690
2012.0,110.0,3682
2012.0,108.0,3680
2012.0,130.0,3661
2012.0,117.0,3628
2012.0,97.0,3605
2012.0,97.0,3591
2012.0,94.0,3589
2012.0,100.0,3584
2012.0,92.0,3567
2012.0,129.0,3558
2012.0,94.0,3546
2012.0,85.0,3535
2012.0,163.0,3518
2012.0,90.0,3498
2012.0,86.0,3488
2012.0,145.0,3484
2012.0,91.0,3459
2012.0,90.0,3458
2012.0,77.0,3447
2012.0,136.0,3438
2012.0,80.0,3425
2012.0,110.0,3415
2012.0,110.0,3412
2012.0,103.0,3409
2012.0,83.0,3387
2012.0,91.0,3382
2012.0,116.0,3374
2012.0,140.0,3340
2012.0,85.0,3308
2012.0,125.0,3303
2012.0,108.0,3295
2012.0,93.0,3244
2012.0,119.0,3242
2012.0,105.0,3219
2012.0,88.0,3217
2012.0,118.0,3206
2012.0,140.0,3184
2012.0,127.0,3184
2012.0,139.0,3184
2012.0,102.0,3174
2012.0,98.0,3173
2012.0,101.0,3172
2012.0,105.0,3149
2012.0,100.0,3140
2012.0,107.0,3134
2012.0,88.0,3128
2012.0,117.0,3128
2012.0,83.0,3124
2012.0,100.0,3120
2012.0,95.0,3118
2012.0,105.0,3117
2012.0,127.0,3113
2012.0,104.0,3103
2012.0,92.0,3099
2012.0,100.0,3094
2012.0,99.0,3093
2012.0,103.0,3089
2012.0,130.0,3077
2012.0,96.0,3073
2012.0,97.0,3073
2012.0,91.0,3064
2012.0,91.0,3029
2012.0,85.0,3022
2012.0,89.0,3011
2012.0,110.0,2981
2012.0,115.0,2974
2012.0,85.0,2973
2012.0,105.0,2948
2012.0,90.0,2947
2012.0,88.0,2933
2012.0,123.0,2918
2012.0,131.0,2908
2012.0,111.0,2880
2012.0,96.0,2878
2012.0,83.0,2865
2012.0,145.0,2851
2012.0,84.0,2844
2012.0,152.0,2841
2012.0,108.0,2816
2012.0,87.0,2787
2012.0,101.0,2777
2012.0,118.0,2773
2012.0,82.0,2763
2012.0,89.0,2760
2012.0,97.0,2741
2012.0,146.0,2731
2012.0,143.0,2716
2012.0,86.0,2711
2012.0,136.0,2706
2012.0,90.0,2701
2012.0,80.0,2695
2012.0,122.0,2692
2012.0,127.0,2690
2012.0,82.0,2688
2012.0,113.0,2685
2012.0,102.0,2684
2012.0,95.0,2680
2012.0,129.0,2677
2012.0,96.0,2672
2012.0,84.0,2636
2012.0,105.0,2632
2012.0,87.0,2588
2012.0,94.0,2569
2012.0,87.0,2543
2012.0,110.0,2541
2012.0,111.0,2517
2012.0,103.0,2512
2012.0,90.0,2503
2012.0,148.0,2486
2012.0,106.0,2482
2012.0,115.0,2475
2012.0,87.0,2474
2012.0,119.0,2468
2012.0,148.0,2463
2012.0,135.0,2456
2012.0,87.0,2450
2012.0,86.0,2449
2012.0,99.0,2432
2012.0,87.0,2419
2012.0,93.0,2412
2012.0,123.0,2411
2012.0,122.0,2410
2012.0,124.0,2410
2012.0,94.0,2399
2012.0,84.0,2398
2012.0,85.0,2385
2012.0,105.0,2376
2012.0,99.0,2356
2012.0,102.0,2340
2012.0,89.0,2332
2012.0,87.0,2325
2012.0,101.0,2324
2012.0,162.0,2322
2012.0,90.0,2320
2012.0,79.0,2293
2012.0,160.0,2292
2012.0,96.0,2277
2012.0,135.0,2272
2012.0,85.0,2264
2012.0,81.0,2253
2012.0,104.0,2232
2012.0,90.0,2215
2012.0,93.0,2212
2012.0,94.0,2206
2012.0,143.0,2205
2012.0,105.0,2205
2012.0,81.0,2204
2012.0,108.0,2198
2012.0,150.0,2165
2012.0,122.0,2161
2012.0,105.0,2160
2012.0,115.0,2159
2012.0,97.0,2154
2012.0,85.0,2142
2012.0,120.0,2113
2012.0,79.0,2110
2012.0,80.0,2098
2012.0,82.0,2081
2012.0,92.0,2079
2012.0,140.0,2075
2012.0,86.0,2065
2012.0,89.0,2062
2012.0,101.0,2057
2012.0,84.0,2056
2012.0,89.0,2052
2012.0,70.0,2042
2012.0,96.0,2038
2012.0,104.0,2027
2012.0,118.0,2025
2012.0,91.0,2021
2012.0,118.0,2020
2012.0,81.0,2017
2012.0,83.0,2015
2012.0,121.0,2006
2012.0,90.0,1982
2012.0,104.0,1982
2012.0,94.0,1977
2012.0,80.0,1969
2012.0,97.0,1964
2012.0,92.0,1963
2012.0,121.0,1959
2012.0,100.0,1958
2012.0,84.0,1932
2012.0,103.0,1921
2012.0,91.0,1909
2012.0,95.0,1902
2012.0,103.0,1889
2012.0,101.0,1889
2012.0,108.0,1868
2012.0,129.0,1862
2012.0,86.0,1858
2012.0,93.0,1857
2012.0,87.0,1849
2012.0,110.0,1844
2012.0,94.0,1840
2012.0,114.0,1838
2012.0,97.0,1835
2012.0,106.0,1835
2012.0,92.0,1828
2012.0,93.0,1826
2012.0,96.0,1823
2012.0,104.0,1817
2012.0,87.0,1813
2012.0,114.0,1811
2012.0,88.0,1803
2012.0,107.0,1800
2012.0,107.0,1800
2012.0,93.0,1800
2012.0,92.0,1795
2012.0,115.0,1795
2012.0,94.0,1792
2012.0,124.0,1782
2012.0,100.0,1781
2012.0,103.0,1778
2012.0,100.0,1778
2012.0,118.0,1775
2012.0,81.0,1774
2012.0,93.0,1771
2012.0,97.0,1770
2012.0,81.0,1765
2012.0,109.0,1764
2012.0,143.0,1763
2012.0,80.0,1758
2012.0,108.0,1756
2012.0,110.0,1748
2012.0,105.0,1747
2012.0,93.0,1739
2012.0,120.0,1739
2012.0,92.0,1733
2012.0,81.0,1729
2012.0,94.0,1727
2012.0,90.0,1717
2012.0,105.0,1717
2012.0,109.0,1707
2012.0,110.0,1698
2012.0,115.0,1695
2012.0,107.0,1694
2012.0,123.0,1688
2012.0,87.0,1688
2012.0,155.0,1685
2012.0,104.0,1666
2012.0,87.0,1658
2012.0,97.0,1656
2012.0,103.0,1655
2012.0,127.0,1644
2012.0,95.0,1643
2012.0,100.0,1634
2012.0,76.0,1630
2012.0,145.0,1628
2012.0,100.0,1626
2012.0,85.0,1624
2012.0,88.0,1623
2012.0,96.0,1617
2012.0,114.0,1615
2012.0,120.0,1605
2012.0,165.0,1603
2012.0,114.0,1602
2012.0,120.0,1596
2012.0,92.0,1592
2012.0,85.0,1587
2012.0,89.0,1586
2012.0,88.0,1577
2012.0,100.0,1567
2012.0,114.0,1566
2012.0,108.0,1564
2012.0,106.0,1564
2012.0,128.0,1556
2012.0,93.0,1552
2012.0,160.0,1549
2012.0,124.0,1547
2012.0,117.0,1539
2012.0,83.0,1538
2012.0,100.0,1533
2012.0,152.0,1532
2012.0,100.0,1530
2012.0,105.0,1529
2012.0,112.0,1524
2012.0,106.0,1521
2012.0,100.0,1519
2012.0,90.0,1518
2012.0,96.0,1518
2012.0,125.0,1514
2012.0,100.0,1514
2012.0,112.0,1513
2012.0,88.0,1512
2012.0,86.0,1510
2012.0,91.0,1501
2012.0,115.0,1497
2012.0,98.0,1496
2012.0,88.0,1495
2012.0,85.0,1494
2012.0,103.0,1489
2012.0,90.0,1488
2012.0,110.0,1486
2012.0,84.0,1483
